OBJECTID,坡度,剖面曲率,平面曲率,岩性,TWI,降雨,NDVI,距河流距离,距断层距离,斜坡单元,斜坡结构,灾害类别
2788868,4,5,6,3,3,3,9,5,2,19,4,1
2788869,4,5,6,3,3,3,8,5,2,19,4,1
2788870,5,5,6,3,3,3,8,5,2,19,4,1
2788871,5,5,5,3,3,3,8,5,2,19,4,1
2788874,5,6,5,3,3,3,8,5,2,19,4,1
2788875,5,6,5,3,3,3,8,5,2,19,4,1
2788876,4,6,5,3,3,3,6,5,2,19,4,1
2788877,4,5,6,3,3,3,6,5,2,19,4,1
2788878,4,5,6,3,3,3,6,5,2,19,4,1
2788880,4,6,6,3,3,3,6,5,2,19,4,1
2788881,4,6,6,3,3,3,6,5,2,19,4,1
2788883,4,5,6,3,3,3,7,5,2,19,4,1
2788884,4,5,6,3,3,3,7,5,2,19,4,1
2788886,4,5,6,3,2,3,7,5,2,19,4,1
2789283,9,7,5,3,1,4,8,1,1,33,4,1
2789284,9,7,5,3,1,4,9,1,1,33,4,1
2789285,7,7,5,3,1,4,9,1,1,33,4,1
2789286,7,5,6,3,1,4,9,1,1,33,4,1
2789288,4,5,6,3,1,4,9,1,1,33,4,1
2789289,4,4,7,3,1,4,9,1,1,33,4,1
2789291,7,4,7,3,1,4,9,1,1,33,4,1
2789292,7,6,5,3,1,4,9,1,1,33,4,1
2789294,6,6,5,3,1,4,7,1,1,33,4,1
2789295,6,7,5,3,1,4,7,1,1,33,4,1
2789302,7,6,5,3,2,4,8,1,1,33,4,1
2789304,7,5,5,3,2,4,8,1,1,33,4,1
2789306,6,5,5,3,2,4,8,1,1,33,4,1
2789307,6,6,4,3,2,4,8,1,1,33,4,1
2789308,6,6,4,3,2,4,9,1,1,33,4,1
2789311,6,6,4,3,2,4,9,1,1,33,4,1
2789313,5,6,4,3,2,4,9,1,1,33,4,1
2789314,5,5,5,3,2,4,9,1,1,33,4,1
2789316,4,5,5,3,2,4,9,1,1,33,4,1
2789317,4,5,5,3,2,4,9,1,1,33,4,1
2789320,4,5,6,3,2,4,9,1,1,33,4,1
2789322,6,5,6,3,2,4,9,1,1,33,4,1
2789506,4,4,7,3,2,3,9,5,2,19,4,1
2789507,5,4,7,3,2,3,6,5,2,19,4,1
2789508,5,5,7,3,2,3,6,5,2,19,4,1
2789510,6,5,7,3,2,3,6,5,2,19,4,1
2789511,6,5,7,3,2,3,8,5,2,19,4,1
2789512,6,6,7,3,2,3,8,5,2,19,4,1
2789514,6,6,7,3,2,3,8,5,2,19,4,1
2789515,6,4,7,3,2,3,8,5,2,19,4,1
2789516,6,6,5,3,2,3,8,5,2,19,4,1
2789517,5,6,6,3,2,3,8,5,2,19,4,1
2789916,4,5,6,3,3,3,8,1,1,33,4,1
2789919,4,5,5,3,3,3,8,1,1,33,4,1
2789921,4,5,5,3,3,3,9,1,1,33,4,1
2789922,4,4,6,3,3,3,9,1,1,33,4,1
2789924,5,4,6,3,3,3,8,1,1,33,4,1
2789925,5,6,6,3,3,3,8,1,1,33,4,1
2789927,4,6,6,3,3,3,8,1,1,33,4,1
2789928,4,7,4,3,3,3,9,1,1,33,4,1
2789929,4,7,4,3,3,3,9,1,1,33,4,1
2789936,4,7,5,3,3,3,9,1,1,33,4,1
2789938,4,7,6,3,5,3,9,1,1,33,4,1
2789941,4,6,5,3,5,3,9,1,1,33,4,1
2789942,4,6,5,3,5,3,7,1,1,33,4,1
2789944,4,6,5,3,5,3,7,1,1,33,4,1
2789945,4,6,5,3,5,3,6,1,1,33,4,1
2789947,4,6,5,3,5,3,6,1,2,33,4,1
2789949,3,6,5,3,5,3,6,1,2,33,4,1
2789950,3,6,6,3,5,3,6,1,2,33,4,1
2789952,4,6,6,3,5,3,8,1,2,33,4,1
2789953,4,5,6,3,5,3,8,1,2,33,4,1
2789955,5,5,6,3,5,3,8,1,2,33,4,1
2790143,3,6,6,3,4,7,9,5,2,19,4,1
2790144,4,6,6,3,3,7,9,5,2,19,4,1
2790145,4,5,6,3,3,7,9,5,2,19,4,1
2790549,3,6,6,3,6,3,5,1,1,33,4,1
2790550,3,6,6,3,6,3,6,1,1,33,4,1
2790551,3,6,5,3,6,3,6,1,1,33,4,1
2790553,3,6,5,3,6,3,6,1,1,33,4,1
2790555,3,4,6,3,6,3,6,1,1,33,4,1
2790556,3,4,6,3,6,3,6,1,1,33,4,1
2790558,3,5,5,3,6,3,6,1,1,33,4,1
2790559,3,5,5,3,6,3,6,1,2,33,4,1
2790560,4,5,5,3,6,3,6,1,2,33,4,1
2790561,4,6,5,3,6,3,6,1,2,33,4,1
2790562,4,6,5,3,6,3,6,1,2,33,4,1
2790569,5,7,5,3,6,3,9,2,2,33,4,1
2790570,5,5,6,3,6,3,9,2,2,33,4,1
2790571,5,5,6,3,6,3,8,2,2,33,4,1
2790572,6,5,6,3,6,3,8,2,2,33,4,1
2790573,6,4,6,3,6,3,8,2,2,33,4,1
2790574,6,4,6,3,6,3,8,2,2,33,4,1
2790575,5,4,6,3,6,3,8,2,2,33,4,1
2790576,5,6,5,3,3,3,8,2,2,33,4,1
2790577,5,6,5,3,3,3,8,2,2,33,4,1
2790579,5,6,6,3,3,3,8,2,2,33,4,1
2790581,4,6,6,3,3,3,8,2,2,33,4,1
2790582,4,6,4,3,3,3,8,2,2,33,4,1
2790584,4,6,4,3,3,3,8,2,2,33,4,1
2790585,4,6,3,3,3,3,8,2,2,33,4,1
2790587,4,6,3,3,3,3,8,2,2,33,4,1
2791181,4,5,6,3,2,3,7,2,2,33,4,1
2791183,4,5,6,3,2,3,7,2,2,33,4,1
2791184,4,5,6,3,2,3,8,2,2,33,4,1
2791185,4,5,5,3,2,3,8,2,2,33,4,1
2791186,4,5,5,3,2,3,8,2,2,33,4,1
2791187,3,5,5,3,1,3,8,2,2,33,4,1
2791188,3,5,6,3,1,3,8,2,2,33,4,1
2791191,3,6,6,3,1,3,8,2,2,33,4,1
2791192,3,6,6,3,1,3,8,2,2,33,4,1
2791194,3,6,5,3,1,3,9,2,2,33,4,1
2791202,3,6,6,3,1,3,9,2,2,33,4,1
2791203,3,6,5,3,1,3,9,2,2,33,4,1
2791205,1,6,5,3,1,3,9,2,2,33,4,1
2791208,3,6,5,3,1,3,7,2,2,33,4,1
2791209,3,6,6,3,1,3,7,2,2,33,4,1
2791211,3,6,6,3,2,3,7,2,2,33,4,1
2791212,6,6,6,3,2,3,5,2,2,33,4,1
2791214,6,6,6,3,2,3,5,2,2,33,4,1
2791215,6,6,6,3,2,3,6,2,2,33,4,1
2791216,3,6,6,3,2,7,6,2,2,33,4,1
2791217,3,6,6,3,2,7,6,2,2,33,4,1
2791219,3,5,5,3,2,7,7,2,2,33,4,1
2791220,3,5,5,3,2,7,7,2,2,33,4,1
2791222,3,5,6,3,2,7,8,2,2,33,4,1
2791813,5,6,5,3,2,7,7,2,2,33,4,1
2791814,5,6,5,3,2,7,7,2,2,33,4,1
2791815,4,6,5,3,2,7,7,2,2,33,4,1
2791816,4,5,5,3,2,7,7,2,2,33,4,1
2791817,4,5,5,3,2,7,7,2,2,33,4,1
2791819,4,6,5,3,2,7,7,2,2,33,4,1
2791820,4,6,5,3,2,7,8,2,2,33,4,1
2791821,3,6,5,3,4,7,8,2,2,33,4,1
2791823,3,6,5,3,4,7,8,2,2,33,4,1
2791826,3,6,5,3,4,7,8,2,2,33,4,1
2791834,3,7,4,3,4,7,8,2,2,33,4,1
2791835,3,5,5,3,4,7,8,2,2,33,4,1
2791837,3,5,5,3,4,7,9,2,2,33,4,1
2791838,3,5,6,3,4,7,9,2,2,33,4,1
2791840,4,5,6,3,4,7,9,2,2,33,4,1
2791841,4,6,6,3,4,7,8,2,2,33,4,1
2791843,4,4,6,3,3,7,9,5,3,33,4,1
2791844,4,4,6,3,3,7,9,5,3,33,4,1
2791845,4,3,7,3,3,7,9,5,3,33,4,1
2791847,4,3,7,3,3,7,9,5,3,33,4,1
2791849,4,7,5,3,3,7,9,5,3,33,4,1
2791850,4,7,5,3,5,7,9,5,3,33,4,1
2791851,4,7,5,3,5,7,9,5,3,33,4,1
2791854,4,7,5,3,5,7,9,5,3,33,4,1
2792445,2,3,6,3,5,7,8,2,2,33,4,1
2792447,2,3,6,3,5,7,8,2,2,33,4,1
2792449,2,3,5,3,5,7,8,2,2,33,4,1
2792450,2,3,5,3,5,6,8,2,2,33,4,1
2792451,5,3,5,3,5,6,7,2,2,33,4,1
2792452,5,4,7,3,5,6,7,2,2,33,4,1
2792453,5,4,7,3,5,6,7,2,2,33,4,1
2792454,8,5,5,3,6,6,8,5,3,33,4,1
2792456,9,5,5,3,6,6,8,5,3,33,4,1
2792457,9,6,5,3,6,6,8,5,3,33,4,1
2792467,9,4,3,3,6,6,6,5,3,33,4,1
2792468,9,4,3,3,6,6,4,5,3,33,4,1
2792469,9,4,3,3,6,6,4,5,3,33,4,1
2792470,9,6,6,3,6,6,4,5,3,33,4,1
2792471,9,6,6,3,6,6,6,5,3,33,4,1
2792472,8,6,6,3,6,6,6,5,3,33,4,1
2792473,8,5,7,3,6,6,6,5,3,33,4,1
2792475,8,5,7,3,6,6,5,5,3,33,4,1
2792476,8,7,4,3,6,6,5,5,3,33,4,1
2792478,8,7,4,3,6,6,4,5,3,33,4,1
2792479,8,4,7,3,6,6,4,5,3,33,4,1
2792481,7,4,7,3,6,6,4,5,3,33,4,1
2792482,7,6,6,3,6,6,6,5,3,33,4,1
2792484,8,6,6,3,6,6,6,5,3,33,4,1
2792487,9,6,6,3,6,6,6,5,3,33,4,1
2793077,7,3,7,3,3,5,8,5,3,33,4,1
2793079,6,3,7,3,3,5,8,5,3,33,4,1
2793080,6,6,7,3,3,5,8,5,3,33,4,1
2793082,5,6,7,3,3,5,8,5,3,33,4,1
2793083,5,5,6,3,3,5,8,5,3,33,4,1
2793084,5,5,6,3,3,5,8,5,3,33,4,1
2793085,3,5,6,3,6,5,7,5,3,33,4,1
2793086,3,7,6,3,6,5,7,5,3,33,4,1
2793087,3,7,6,3,6,5,7,5,3,33,4,1
2793088,6,7,6,3,6,5,8,5,3,33,4,1
2793089,6,6,5,3,6,5,8,5,3,33,4,1
2793090,6,6,5,3,6,5,8,5,3,33,4,1
2793099,4,4,6,3,6,4,9,5,3,33,4,1
2793100,3,4,6,3,6,4,9,5,3,33,4,1
2793101,3,6,5,3,6,4,9,5,3,33,4,1
2793102,3,6,5,3,6,4,9,5,3,33,4,1
2793103,4,6,5,3,6,4,9,5,3,33,4,1
2793104,4,6,4,3,6,4,9,5,3,33,4,1
2793105,4,6,4,3,6,4,9,5,3,33,4,1
2793106,6,6,4,3,6,4,8,5,3,33,4,1
2793108,6,6,4,3,6,4,8,5,3,33,4,1
2793109,6,6,4,3,4,4,7,5,3,33,4,1
2793110,7,6,4,3,4,4,7,5,3,33,4,1
2793111,7,5,4,3,4,4,7,5,3,33,4,1
2793113,9,5,4,3,4,4,8,5,3,33,4,1
2793114,9,5,5,3,4,4,8,5,3,33,4,1
2793116,9,5,5,3,4,4,9,5,3,33,4,1
2793117,9,7,4,3,4,4,9,5,3,33,4,1
2793119,8,7,4,3,4,4,9,5,3,33,4,1
2793194,4,6,6,3,5,3,9,5,2,31,4,1
2793195,4,6,6,3,5,3,9,5,2,31,4,1
2793196,4,6,6,3,5,3,8,5,2,31,4,1
2793198,4,6,6,3,5,3,8,5,2,31,4,1
2793200,4,6,5,3,5,3,7,5,2,31,4,1
2793201,4,6,5,3,1,3,7,5,2,31,4,1
2793203,4,5,4,3,1,3,8,5,2,31,4,1
2793204,4,5,4,3,1,3,8,5,2,31,4,1
2793207,4,5,4,3,1,3,8,5,2,31,4,1
2793209,4,6,5,3,1,3,8,5,2,31,4,1
2793210,4,6,5,3,1,3,8,5,2,31,4,1
2793708,4,5,7,3,5,3,7,5,3,33,4,1
2793709,2,5,7,3,5,3,7,5,3,33,4,1
2793710,2,6,5,3,5,3,7,5,3,33,4,1
2793711,2,6,5,3,5,3,7,5,3,33,4,1
2793712,2,6,5,3,4,3,8,5,3,33,4,1
2793713,2,5,6,3,4,3,8,5,3,33,4,1
2793715,3,5,6,3,4,3,8,5,3,33,4,1
2793717,3,4,6,3,4,3,8,5,3,33,4,1
2793718,4,4,6,3,4,3,8,5,3,33,4,1
2793720,4,6,4,3,4,3,8,5,3,33,4,1
2793722,4,6,4,3,4,3,9,5,3,33,4,1
2793731,4,5,5,3,4,3,9,5,2,33,4,1
2793732,4,6,6,3,4,3,9,5,2,33,4,1
2793736,4,6,6,3,4,3,9,5,2,33,4,1
2793737,4,6,6,3,5,3,9,5,2,33,4,1
2793738,4,6,5,3,5,3,9,5,2,33,4,1
2793739,4,6,5,3,5,3,8,5,2,33,4,1
2793741,4,5,4,3,5,3,8,5,2,33,4,1
2793742,4,5,4,3,5,3,8,5,2,33,4,1
2793743,4,5,4,3,5,3,7,5,2,33,4,1
2793745,4,5,4,3,5,3,7,5,2,33,4,1
2793746,4,5,4,3,5,3,8,5,2,33,4,1
2793747,4,6,5,3,5,3,8,5,2,33,4,1
2793748,4,6,5,3,5,3,8,5,2,33,4,1
2793750,4,5,6,3,5,3,8,5,2,33,4,1
2793751,4,5,6,3,5,3,8,5,2,33,4,1
2793822,3,6,5,3,2,3,7,5,2,31,4,1
2793825,3,7,4,3,2,3,7,5,2,31,4,1
2793826,3,7,4,3,2,3,6,5,2,31,4,1
2793828,3,5,6,3,2,3,6,5,2,31,4,1
2793831,3,5,6,3,2,3,6,5,2,31,4,1
2793833,3,5,6,3,2,3,7,5,2,31,4,1
2793834,3,6,6,3,2,3,7,5,2,31,4,1
2793836,2,6,6,3,2,3,7,5,2,31,4,1
2793837,2,6,5,3,2,3,7,5,2,31,4,1
2793840,2,6,5,3,2,3,7,5,2,31,4,1
2793841,2,6,5,3,2,3,7,5,1,31,4,1
2793842,3,6,5,3,3,3,7,5,1,31,4,1
2793844,3,6,5,3,3,3,8,5,1,31,4,1
2793845,4,6,5,3,3,3,8,5,1,31,4,1
2793846,4,5,5,3,3,3,8,5,1,31,4,1
2793847,4,5,5,3,3,3,8,5,1,31,4,1
2794339,2,5,5,3,1,3,6,5,2,33,4,1
2794340,2,6,5,3,1,3,6,5,2,33,4,1
2794341,2,6,5,3,1,3,7,5,2,33,4,1
2794342,3,6,5,3,1,3,7,5,2,33,4,1
2794343,3,6,6,3,2,3,7,5,2,33,4,1
2794344,3,6,6,3,2,3,7,5,2,33,4,1
2794345,3,6,6,3,2,3,9,5,2,33,4,1
2794346,3,5,6,3,2,3,9,5,2,33,4,1
2794347,3,5,6,3,2,3,9,5,2,33,4,1
2794349,3,6,6,3,2,3,9,5,2,33,4,1
2794352,3,6,5,3,2,3,9,5,2,33,4,1
2794362,3,6,6,3,2,3,9,5,2,33,4,1
2794363,3,6,6,3,2,3,9,5,2,33,4,1
2794365,3,5,6,3,2,3,8,5,2,33,4,1
2794366,3,5,6,3,2,3,8,5,2,33,4,1
2794369,3,5,6,3,2,3,8,5,2,33,4,1
2794370,2,5,6,3,2,3,8,5,2,33,4,1
2794371,2,6,4,3,2,3,8,5,2,33,4,1
2794372,2,6,4,3,2,3,9,5,2,33,4,1
2794375,2,6,4,3,2,3,9,5,2,33,4,1
2794376,3,6,4,3,2,3,9,5,2,33,4,1
2794377,3,5,5,3,2,3,9,5,2,33,4,1
2794378,3,5,5,3,2,3,9,5,2,33,4,1
2794379,4,5,5,3,2,3,9,5,2,33,4,1
2794380,4,6,4,3,2,3,9,5,2,33,4,1
2794381,4,6,4,3,2,3,9,5,2,33,4,1
2794383,4,6,5,3,2,3,9,5,2,33,4,1
2794451,3,4,6,3,6,3,9,5,1,31,4,1
2794452,3,4,6,3,6,3,9,5,1,31,4,1
2794454,3,5,6,3,6,3,9,5,1,31,4,1
2794455,3,5,6,3,6,3,9,5,1,31,4,1
2794457,3,6,5,3,6,3,9,5,1,31,4,1
2794459,3,6,5,3,6,3,9,5,1,31,4,1
2794460,3,5,6,3,6,3,9,5,1,31,4,1
2794465,4,5,6,3,6,3,6,5,1,31,4,1
2794466,4,6,5,3,6,3,7,5,1,31,4,1
2794468,4,6,5,3,6,3,7,5,1,31,4,1
2794471,4,6,5,3,6,3,7,5,1,31,4,1
2794473,3,5,6,3,6,7,7,5,1,31,4,1
2794474,3,5,6,3,6,7,7,5,1,31,4,1
2794476,3,6,5,3,6,7,7,5,1,31,4,1
2794477,3,6,5,3,6,7,7,5,1,31,4,1
2794480,3,6,5,3,6,7,7,5,1,31,4,1
2794482,3,6,6,3,6,7,7,5,1,31,4,1
2794483,3,6,6,3,6,7,7,5,1,31,4,1
2794969,4,6,6,3,5,3,8,5,2,33,4,1
2794970,4,7,5,3,5,3,8,5,2,33,4,1
2794972,4,7,5,3,5,3,8,5,2,33,4,1
2794973,4,6,5,3,5,3,8,5,2,33,4,1
2794975,3,6,5,3,5,3,8,5,2,33,4,1
2794976,3,4,6,3,5,3,9,5,2,33,4,1
2794978,2,4,6,3,5,3,9,5,2,33,4,1
2794979,2,5,6,3,5,3,9,5,2,33,4,1
2794981,2,5,6,3,5,3,9,5,2,33,4,1
2794982,2,6,5,3,6,3,9,5,2,33,4,1
2794993,6,6,5,3,6,3,9,5,2,33,4,1
2794994,6,6,5,3,6,3,5,5,2,33,4,1
2794995,6,6,5,3,6,3,6,5,2,33,4,1
2794996,6,6,5,3,6,3,6,5,2,33,4,1
2794997,5,6,5,3,6,3,6,5,2,33,4,1
2794998,3,5,6,3,6,7,6,5,2,33,4,1
2794999,3,5,6,3,6,7,6,5,2,33,4,1
2795001,3,6,5,3,6,7,6,5,2,33,4,1
2795002,3,6,5,3,6,7,7,5,2,33,4,1
2795006,3,6,5,3,6,7,6,5,2,33,4,1
2795007,3,6,6,3,6,7,6,5,2,33,4,1
2795009,3,6,6,3,6,7,6,5,2,33,4,1
2795012,3,6,6,3,6,7,6,5,2,33,4,1
2795079,3,6,5,3,2,7,9,5,1,31,4,1
2795080,3,6,5,3,1,7,9,5,1,31,4,1
2795081,3,6,6,3,1,7,9,5,1,31,4,1
2795082,3,6,6,3,1,7,9,5,1,31,4,1
2795083,4,6,6,3,1,7,9,5,1,31,4,1
2795086,3,6,6,3,1,7,9,5,1,31,4,1
2795087,3,4,6,3,1,7,9,5,1,31,4,1
2795089,2,4,6,3,1,7,9,5,1,31,4,1
2795090,2,5,6,3,1,7,9,5,1,31,4,1
2795092,2,5,6,3,1,7,9,5,1,31,4,1
2795093,2,4,6,3,1,7,9,5,1,31,4,1
2795095,2,4,6,3,1,7,9,5,1,31,4,1
2795096,2,5,7,3,1,7,9,5,1,31,4,1
2795098,3,5,7,3,1,7,9,5,1,31,4,1
2795099,3,5,6,3,1,7,9,5,1,31,4,1
2795101,4,5,6,3,1,7,9,5,1,31,4,1
2795102,4,6,6,3,1,7,9,5,1,31,4,1
2795104,3,6,6,3,2,7,9,5,1,31,4,1
2795106,3,6,5,3,2,7,9,5,1,31,4,1
2795107,4,6,5,3,2,7,9,5,1,31,4,1
2795108,4,6,5,3,2,7,9,4,1,31,4,1
2795110,4,6,5,3,2,7,9,4,1,31,4,1
2795111,5,6,5,3,2,7,9,4,1,31,4,1
2795112,5,5,6,3,2,7,9,4,1,31,4,1
2795113,5,5,6,3,2,7,9,4,1,31,4,1
2795114,4,5,6,3,2,7,9,4,1,31,4,1
2795115,4,5,5,3,2,7,9,4,1,31,4,1
2795599,3,5,6,3,2,7,8,5,2,33,4,1
2795601,3,7,5,3,2,7,8,5,2,33,4,1
2795603,4,7,5,3,2,7,9,5,2,33,4,1
2795604,4,6,6,3,2,7,9,5,2,33,4,1
2795606,3,6,6,3,2,7,9,5,2,33,4,1
2795607,3,5,6,3,2,7,9,5,2,33,4,1
2795609,2,5,6,3,2,7,9,5,2,33,4,1
2795610,2,5,6,3,2,7,9,5,2,33,4,1
2795623,4,6,7,3,1,7,9,5,2,33,4,1
2795624,3,6,7,3,1,7,9,5,2,33,4,1
2795626,3,6,6,3,1,7,9,5,2,33,4,1
2795627,4,6,6,3,1,7,9,5,2,33,4,1
2795629,4,6,6,3,1,7,9,5,2,33,4,1
2795631,5,6,6,3,1,7,9,5,2,33,4,1
2795632,5,5,5,3,1,7,9,5,2,33,4,1
2795634,4,5,5,3,1,7,9,5,2,33,4,1
2795635,4,5,5,3,1,7,9,5,2,33,4,1
2795638,4,6,4,3,1,7,9,5,2,33,4,1
2795640,5,6,4,3,2,7,9,5,2,33,4,1
2795641,5,4,6,3,2,7,9,5,2,33,4,1
2795644,5,5,5,3,2,7,9,5,2,33,4,1
2795708,9,3,7,3,4,6,8,5,1,31,4,1
2795709,9,7,3,3,4,6,8,5,1,31,4,1
2795711,8,7,3,3,4,6,8,5,1,31,4,1
2795712,8,5,5,3,4,6,8,4,1,31,4,1
2795714,9,5,5,3,3,6,7,4,1,31,4,1
2795715,9,6,5,3,3,6,7,4,1,31,4,1
2795718,9,6,6,3,3,6,7,4,1,31,4,1
2795721,9,6,5,3,3,6,7,4,1,31,4,1
2795724,9,4,6,3,3,6,7,4,1,31,4,1
2795726,7,4,6,3,3,6,7,4,1,31,4,1
2795727,7,5,6,3,3,6,7,4,1,31,4,1
2795728,7,5,6,3,3,6,5,4,1,31,4,1
2795729,6,5,6,3,3,6,5,4,1,31,4,1
2795730,6,5,6,3,3,6,5,4,1,31,4,1
2795732,6,5,6,3,3,6,4,4,1,31,4,1
2795733,6,5,6,3,3,6,4,4,1,31,4,1
2795734,6,3,7,3,3,6,4,4,1,31,4,1
2795735,6,3,7,3,3,6,5,4,1,31,4,1
2795736,5,3,7,3,3,6,5,4,1,31,4,1
2795737,5,6,5,3,3,6,5,4,1,31,4,1
2795738,5,6,5,3,5,6,5,4,1,31,4,1
2795740,5,2,6,3,5,6,5,4,1,31,4,1
2795743,5,8,7,3,5,6,5,4,1,31,4,1
2795744,5,8,7,3,5,5,5,4,1,31,4,1
2796229,9,5,5,3,4,6,8,5,2,33,4,1
2796230,9,5,5,3,4,6,8,5,2,33,4,1
2796231,9,6,5,3,4,6,8,5,2,33,4,1
2796232,8,6,5,3,4,6,8,5,2,33,4,1
2796233,8,6,5,3,4,6,8,5,2,33,4,1
2796234,8,6,6,3,4,6,7,5,2,33,4,1
2796235,9,6,6,3,4,6,7,5,2,33,4,1
2796237,9,6,5,3,4,6,7,5,2,33,4,1
2796240,9,4,6,3,4,6,7,5,2,33,4,1
2796241,8,4,6,3,4,6,7,5,2,33,4,1
2796242,8,4,6,3,4,6,7,5,2,33,4,1
2796253,7,6,5,3,3,6,4,5,2,33,4,1
2796254,6,6,5,3,3,6,4,5,2,33,4,1
2796255,6,6,5,3,3,6,5,5,2,33,4,1
2796256,6,2,6,3,3,6,5,5,2,33,4,1
2796257,5,2,6,3,3,6,5,5,2,33,4,1
2796258,5,2,6,3,3,6,5,5,2,33,4,1
2796259,5,8,7,3,3,5,5,5,2,33,4,1
2796260,6,8,7,3,3,5,5,5,2,33,4,1
2796261,6,8,7,3,3,5,5,5,2,33,4,1
2796262,6,2,8,3,3,5,5,5,2,33,4,1
2796263,7,2,8,3,3,5,5,5,2,33,4,1
2796264,7,2,8,3,3,5,5,5,2,33,4,1
2796265,7,7,3,3,3,5,5,5,1,33,4,1
2796266,7,7,3,3,3,5,6,5,1,33,4,1
2796267,7,7,3,3,3,5,6,5,1,33,4,1
2796268,7,6,3,3,3,5,6,5,1,33,4,1
2796269,7,6,3,3,5,5,7,5,1,33,4,1
2796270,7,6,3,3,5,5,7,5,1,33,4,1
2796271,7,5,7,3,5,5,7,5,1,33,4,1
2796272,6,5,7,3,5,5,7,5,1,33,4,1
2796273,6,5,7,3,5,5,5,5,1,33,4,1
2796274,6,1,8,3,5,5,5,5,1,33,4,1
2796275,7,1,8,3,5,5,5,5,1,33,4,1
2796336,8,6,6,3,6,4,8,4,1,31,4,1
2796337,7,6,6,3,6,4,8,4,1,31,4,1
2796338,7,6,6,3,6,4,8,4,1,31,4,1
2796339,7,6,5,3,6,4,8,4,1,31,4,1
2796340,6,6,5,3,6,4,8,4,1,31,4,1
2796341,6,6,5,3,6,4,8,4,1,31,4,1
2796342,6,6,6,3,6,4,8,4,1,31,4,1
2796343,5,6,6,3,6,4,8,4,1,31,4,1
2796344,5,6,6,3,6,4,8,4,1,31,4,1
2796345,5,5,6,3,6,4,8,4,1,31,4,1
2796346,4,5,6,3,6,4,8,4,1,31,4,1
2796347,4,5,6,3,6,4,8,4,1,31,4,1
2796348,4,6,5,3,6,4,8,4,1,31,4,1
2796349,5,6,5,3,6,4,7,4,1,31,4,1
2796350,5,6,5,3,6,4,7,4,1,31,4,1
2796351,5,5,6,3,6,4,7,4,1,31,4,1
2796354,5,6,6,3,6,4,7,4,1,31,4,1
2796355,4,6,6,3,6,4,7,4,1,31,4,1
2796356,4,6,6,3,6,4,8,4,1,31,4,1
2796357,4,6,6,3,6,4,8,4,1,31,4,1
2796359,3,6,6,3,6,4,8,4,1,31,4,1
2796360,3,6,6,3,6,4,9,4,1,31,4,1
2796361,3,5,6,3,6,4,9,4,1,31,4,1
2796362,4,5,6,3,6,4,9,4,1,31,4,1
2796363,4,5,6,3,6,4,9,4,1,31,4,1
2796364,4,6,5,3,6,4,9,4,1,31,4,1
2796365,5,6,5,3,6,4,9,4,1,31,4,1
2796366,5,6,5,3,6,4,9,4,1,31,4,1
2796367,5,6,6,3,3,4,7,4,1,31,4,1
2796368,4,6,6,3,3,4,7,4,1,31,4,1
2796369,4,6,6,3,3,4,7,4,1,31,4,1
2796370,4,6,5,3,3,4,7,4,1,31,4,1
2796371,3,6,5,3,3,4,7,4,1,31,4,1
2796372,3,6,5,3,3,4,7,4,1,31,4,1
2796374,3,6,5,3,3,4,6,3,1,31,4,1
2796858,4,5,6,3,6,4,8,5,2,33,4,1
2796860,4,5,6,3,6,4,8,5,2,33,4,1
2796861,5,6,5,3,6,4,8,5,2,33,4,1
2796863,5,6,5,3,6,4,8,5,2,33,4,1
2796864,5,5,6,3,6,4,8,5,2,33,4,1
2796866,5,5,6,3,6,4,8,5,2,33,4,1
2796867,4,6,6,3,6,4,8,5,2,33,4,1
2796869,4,6,6,3,6,4,8,5,2,33,4,1
2796870,4,6,6,3,6,4,7,5,2,33,4,1
2796871,3,6,6,3,6,4,7,5,2,33,4,1
2796872,3,6,6,3,6,4,7,5,1,33,4,1
2796883,3,6,5,3,6,4,9,5,1,33,4,1
2796884,3,6,5,3,6,4,8,5,1,33,4,1
2796887,3,6,5,3,6,4,7,5,1,33,4,1
2796889,4,6,5,3,6,4,7,5,1,33,4,1
2796890,4,6,5,3,6,4,7,5,1,33,4,1
2796891,4,6,5,3,6,3,6,5,1,33,4,1
2796892,5,6,6,3,6,3,6,5,1,33,4,1
2796893,5,6,6,3,6,3,6,5,1,33,4,1
2796894,5,6,6,3,6,3,7,5,1,33,4,1
2796895,4,4,7,3,6,3,7,5,1,33,4,1
2796896,4,4,7,3,3,3,7,5,1,33,4,1
2796897,4,4,7,3,3,3,7,5,1,33,4,1
2796898,4,6,5,3,3,3,7,5,1,33,4,1
2796900,4,6,5,3,3,3,7,5,1,33,4,1
2796901,4,6,6,3,3,3,8,5,1,33,4,1
2796903,4,6,6,3,3,3,8,5,1,33,4,1
2796905,4,7,5,3,3,3,9,5,1,33,4,1
2796966,4,6,6,3,4,3,7,4,1,31,4,1
2796968,4,6,6,3,4,3,7,4,1,31,4,1
2796969,6,6,5,3,4,3,7,4,1,31,4,1
2796970,6,6,5,3,5,3,7,4,1,31,4,1
2796971,6,6,5,3,5,3,8,4,1,31,4,1
2796972,6,6,6,3,5,3,8,4,1,31,4,1
2796974,6,6,6,3,5,3,8,4,1,31,4,1
2796977,6,6,6,3,5,3,8,4,1,31,4,1
2796978,6,6,6,3,5,3,7,4,1,31,4,1
